Employee_ID,Name,Age,Department,Gender,Experience_Years,Monthly_Salary,Performance_Rating,Attendance_%,Attrition
12873,Employee_2873,26,Finance,Male,19,105680,3,80,No
12874,Employee_2874,47,Sales,Female,14,110446,4,92.6,No
12875,Employee_2875,22,Finance,Female,25,51507,3,78.14,No
12876,Employee_2876,49,Marketing,Female,10,62679,4,88.9,No
12877,Employee_2877,58,Sales,Female,10,107221,1,70.74,Yes
12878,Employee_2878,23,IT,Female,26,104938,4,88.86,No
12879,Employee_2879,36,Finance,Female,29,52232,5,98.55,Yes
12880,Employee_2880,50,Finance,Male,18,110599,4,77.05,No
12881,Employee_2881,22,Marketing,Male,33,104661,4,93.35,No
12882,Employee_2882,37,Marketing,Female,22,39020,5,78.8,No
12883,Employee_2883,32,Operations,Female,0,112239,4,91.24,No
12884,Employee_2884,55,HR,Female,2,72172,2,91,Yes
12885,Employee_2885,21,HR,Male,2,112305,3,75.54,No
12886,Employee_2886,35,HR,Female,27,28746,3,87.91,No
12887,Employee_2887,46,Marketing,Male,13,78537,1,95.78,Yes
12888,Employee_2888,57,HR,Male,29,19094,1,81.48,No
12889,Employee_2889,41,HR,Male,4,83466,5,91.31,No
12890,Employee_2890,51,IT,Female,14,114067,2,90.23,No
12891,Employee_2891,45,HR,Female,13,45755,1,77.73,No
12892,Employee_2892,43,Finance,Male,13,110641,3,97.56,No
12893,Employee_2893,44,Operations,Male,7,26552,1,86.91,No
12894,Employee_2894,58,Marketing,Male,7,116754,1,80.66,No
12895,Employee_2895,48,Sales,Male,18,74491,4,74.93,No
12896,Employee_2896,41,Operations,Female,31,34779,1,84.2,No
12897,Employee_2897,38,IT,Male,30,44000,5,91.9,No
12898,Employee_2898,56,Marketing,Female,28,100639,3,88.71,No
12899,Employee_2899,55,Marketing,Male,10,68953,5,91.81,No
12900,Employee_2900,29,Finance,Female,12,72564,5,93.75,No
12901,Employee_2901,58,Operations,Male,26,29102,2,83.23,No
12902,Employee_2902,50,Operations,Female,18,16861,4,85.6,No
12903,Employee_2903,54,HR,Female,25,58574,5,99.59,No
12904,Employee_2904,52,Finance,Female,8,47682,2,99.04,No
12905,Employee_2905,23,HR,Male,27,93819,3,82.44,No
12906,Employee_2906,23,HR,Female,31,106133,3,90.56,No
12907,Employee_2907,48,Marketing,Male,2,92972,2,78.03,No
12908,Employee_2908,35,Operations,Female,31,108960,5,74.58,Yes
12909,Employee_2909,43,HR,Female,4,80185,5,93.05,No
12910,Employee_2910,31,IT,Male,7,89426,4,83.09,No
12911,Employee_2911,52,IT,Female,13,63120,4,75.31,No
12912,Employee_2912,56,Operations,Female,2,53297,3,92.77,No
12913,Employee_2913,53,IT,Male,23,23299,4,97.46,Yes
12914,Employee_2914,44,Marketing,Female,12,56348,2,98,No
12915,Employee_2915,59,Finance,Female,28,56384,3,87.89,Yes
12916,Employee_2916,54,Sales,Female,7,91693,5,84.39,No
12917,Employee_2917,48,HR,Female,30,110299,3,74.26,No
12918,Employee_2918,57,Sales,Male,25,47687,1,93.78,No
12919,Employee_2919,27,Finance,Female,17,79577,3,98.36,No
12920,Employee_2920,24,Finance,Female,17,75047,4,96.68,No
12921,Employee_2921,57,Marketing,Female,6,25191,2,92.55,No
12922,Employee_2922,21,IT,Female,15,71884,5,70.14,Yes
12923,Employee_2923,21,IT,Female,32,69911,5,82.23,No
12924,Employee_2924,40,Finance,Female,2,92303,4,82.32,No
12925,Employee_2925,39,Marketing,Female,3,98447,4,96.83,Yes
12926,Employee_2926,49,Marketing,Female,3,109165,4,71.97,No
12927,Employee_2927,30,Operations,Male,8,115330,1,85.94,No
12928,Employee_2928,38,HR,Male,16,107480,2,74.08,No
12929,Employee_2929,48,IT,Male,16,58726,1,89.87,No
12930,Employee_2930,55,Finance,Male,32,49623,4,93.77,No
12931,Employee_2931,51,Operations,Female,19,98517,2,89.26,No
12932,Employee_2932,47,Sales,Female,13,65000,4,93.84,No
12933,Employee_2933,31,IT,Male,21,86494,2,88.22,No
12934,Employee_2934,58,HR,Male,26,95241,5,75.7,No
12935,Employee_2935,25,Marketing,Male,2,111172,1,81.48,No
12936,Employee_2936,28,Finance,Female,23,78027,4,98.71,No
12937,Employee_2937,54,IT,Female,29,73995,4,78.65,No
12938,Employee_2938,32,Sales,Male,7,57876,3,71.89,No
12939,Employee_2939,58,HR,Male,21,66070,5,81.54,No
12940,Employee_2940,21,HR,Male,24,105688,4,80.99,Yes
12941,Employee_2941,51,Operations,Male,9,119065,1,84.11,No
12942,Employee_2942,24,IT,Male,28,81224,5,86.81,No
12943,Employee_2943,25,Sales,Female,0,40365,4,99.77,No
12944,Employee_2944,50,HR,Male,20,44663,1,92.69,No
12945,Employee_2945,44,Finance,Female,23,80436,3,71.08,No
12946,Employee_2946,23,HR,Male,8,119610,3,91.38,No
12947,Employee_2947,31,Sales,Male,25,118376,1,94.73,No
12948,Employee_2948,24,Marketing,Female,8,98275,5,96.87,No
12949,Employee_2949,46,Marketing,Male,19,78211,1,82.72,Yes
12950,Employee_2950,47,Operations,Female,34,25909,1,79.41,No
12951,Employee_2951,47,IT,Female,8,75883,3,95.18,Yes
12952,Employee_2952,26,Sales,Male,21,27713,3,93.33,No
12953,Employee_2953,35,Operations,Male,0,27614,3,86.08,No
12954,Employee_2954,50,HR,Female,4,113097,4,73.54,No
12955,Employee_2955,57,HR,Female,8,35734,4,89.55,No
12956,Employee_2956,57,Marketing,Male,18,45709,2,71.97,No
12957,Employee_2957,57,Operations,Female,7,37885,4,73.01,No
12958,Employee_2958,55,Marketing,Male,31,86622,5,79.93,No
12959,Employee_2959,43,Finance,Female,12,93267,5,81.14,No
12960,Employee_2960,26,Marketing,Male,19,101128,3,83.86,No
12961,Employee_2961,24,Finance,Female,29,28341,1,80.17,No
12962,Employee_2962,38,HR,Female,9,54435,3,71.01,No
12963,Employee_2963,29,Operations,Male,30,27976,1,74.72,No
12964,Employee_2964,49,Finance,Female,24,97910,3,73.45,No
12965,Employee_2965,33,Operations,Female,28,92869,3,82.94,No
12966,Employee_2966,37,Operations,Female,23,20290,5,76.36,No
12967,Employee_2967,52,Finance,Female,20,60812,1,78.81,No
12968,Employee_2968,42,IT,Female,8,65528,2,84.15,No
12969,Employee_2969,24,Marketing,Female,1,73570,2,77.07,No
12970,Employee_2970,25,Finance,Female,3,71399,3,77.38,No
12971,Employee_2971,57,HR,Male,7,63437,3,94.99,No
12972,Employee_2972,33,Operations,Female,31,104122,5,86.44,No
12973,Employee_2973,54,Sales,Female,13,72907,1,95.7,No
12974,Employee_2974,42,Finance,Male,12,96876,3,85.44,No
12975,Employee_2975,43,Marketing,Female,20,63723,2,97.28,No
12976,Employee_2976,23,Operations,Female,23,50655,1,77.64,Yes
12977,Employee_2977,54,IT,Male,17,70833,3,88.5,No
12978,Employee_2978,52,HR,Female,25,95096,1,85.1,No
12979,Employee_2979,41,IT,Female,31,38997,5,97.56,No
12980,Employee_2980,41,Sales,Male,32,81876,2,82.55,No
12981,Employee_2981,31,Finance,Male,30,41013,1,95.64,No
12982,Employee_2982,59,Operations,Female,17,47862,2,86.92,No
12983,Employee_2983,24,Finance,Female,34,67448,3,91.26,No
12984,Employee_2984,21,Marketing,Male,11,102818,4,96.61,No
12985,Employee_2985,48,Finance,Female,24,60608,1,99.91,No
12986,Employee_2986,44,HR,Male,30,99612,2,91.93,Yes
12987,Employee_2987,55,Sales,Male,9,55894,1,79.44,No
12988,Employee_2988,33,IT,Male,33,100201,3,78.97,No
12989,Employee_2989,54,Sales,Female,2,65649,3,79.27,No
12990,Employee_2990,31,Operations,Male,7,77104,2,72.94,No
12991,Employee_2991,56,Finance,Male,31,91459,5,71.61,No
12992,Employee_2992,37,Operations,Male,28,54821,1,87.43,No
12993,Employee_2993,55,IT,Female,21,62940,1,94.32,Yes
12994,Employee_2994,38,Operations,Female,19,25935,3,71.08,No
12995,Employee_2995,42,Marketing,Female,5,104577,1,87,No
12996,Employee_2996,44,Sales,Male,28,27467,2,81.15,No
12997,Employee_2997,39,IT,Female,16,26073,4,96.77,No
12998,Employee_2998,57,IT,Female,30,22691,3,74.36,Yes
12999,Employee_2999,59,IT,Male,33,61538,4,86.9,Yes
13000,Employee_3000,41,HR,Male,3,39490,1,99.13,No
13001,Employee_3001,28,Sales,Female,1,30688,5,80.35,No
13002,Employee_3002,48,Operations,Female,11,113505,2,92.25,Yes
13003,Employee_3003,25,IT,Male,34,65650,1,96.47,No
13004,Employee_3004,37,Sales,Female,5,28829,2,75.59,No
13005,Employee_3005,57,IT,Male,7,18086,1,99.78,No
13006,Employee_3006,56,Marketing,Male,20,17590,1,94.28,No
13007,Employee_3007,39,Marketing,Female,34,54893,1,74.13,No
13008,Employee_3008,47,Marketing,Female,14,88396,3,79.33,Yes
13009,Employee_3009,54,Finance,Female,6,53176,4,88.75,Yes
13010,Employee_3010,31,IT,Female,14,82484,5,96.55,No
13011,Employee_3011,32,Finance,Male,5,117267,4,75.85,Yes
13012,Employee_3012,41,Sales,Female,16,113997,4,91.94,No
13013,Employee_3013,31,Finance,Female,3,41295,2,78.12,Yes
13014,Employee_3014,59,Sales,Female,21,53131,3,94.16,Yes
13015,Employee_3015,48,Sales,Male,31,59893,3,90.5,Yes
13016,Employee_3016,25,Sales,Female,21,26924,1,85.69,No
13017,Employee_3017,37,Operations,Female,26,119191,4,89.5,No
13018,Employee_3018,40,Finance,Male,14,25851,5,96.29,Yes
13019,Employee_3019,32,Operations,Male,21,22734,2,81.59,No
13020,Employee_3020,26,IT,Male,27,57681,3,93.08,No
13021,Employee_3021,37,Finance,Male,8,20293,1,74.77,No
13022,Employee_3022,39,IT,Male,33,68203,5,91.04,Yes
13023,Employee_3023,46,IT,Female,8,28820,4,92.52,Yes
13024,Employee_3024,52,Sales,Male,14,82827,5,83.29,No
13025,Employee_3025,26,Finance,Male,19,62163,3,93.81,No
13026,Employee_3026,56,IT,Male,7,27391,2,86.71,No
13027,Employee_3027,58,Marketing,Male,27,116002,4,98.09,No
13028,Employee_3028,31,IT,Male,18,56970,2,73.37,Yes
13029,Employee_3029,53,Marketing,Male,15,61823,5,73.92,No
13030,Employee_3030,44,Finance,Male,10,45796,5,95.27,No
13031,Employee_3031,43,Operations,Male,7,114345,1,95.27,No
13032,Employee_3032,35,Finance,Female,32,98127,4,84.14,No
13033,Employee_3033,47,Operations,Female,9,51389,5,98.92,No
13034,Employee_3034,31,Operations,Female,17,18352,3,90.38,No
13035,Employee_3035,37,Finance,Male,34,98598,3,99.49,Yes
13036,Employee_3036,34,IT,Male,2,43172,2,85.97,Yes
13037,Employee_3037,47,HR,Male,26,25937,3,76.05,No
13038,Employee_3038,38,IT,Female,27,108657,5,83.33,No
13039,Employee_3039,48,IT,Male,5,95138,3,99.41,Yes
13040,Employee_3040,24,Sales,Male,13,103672,4,81.11,No
13041,Employee_3041,27,Sales,Male,6,81481,2,98.71,No
13042,Employee_3042,55,IT,Female,9,100348,4,93.91,No
13043,Employee_3043,29,Marketing,Female,14,88509,5,83.26,No
13044,Employee_3044,28,Operations,Male,30,38552,5,86.26,No
13045,Employee_3045,37,Sales,Female,28,29118,3,88.22,No
13046,Employee_3046,37,IT,Male,16,26290,1,89.97,No
13047,Employee_3047,53,HR,Male,28,40123,1,72.3,No
13048,Employee_3048,52,Marketing,Female,14,96919,5,98.01,Yes
13049,Employee_3049,28,Finance,Female,25,74551,5,87.91,No
13050,Employee_3050,39,IT,Female,11,67136,2,97.93,No
13051,Employee_3051,58,IT,Female,24,78886,5,88.96,Yes
13052,Employee_3052,23,Operations,Male,4,90902,5,82.93,No
13053,Employee_3053,25,Marketing,Male,3,82333,2,87.01,No
13054,Employee_3054,33,Sales,Female,30,106992,4,94.89,No
13055,Employee_3055,51,Sales,Female,2,59016,4,79.78,Yes
13056,Employee_3056,36,Sales,Male,2,36427,2,98.69,No
13057,Employee_3057,52,Finance,Male,25,17257,2,83.98,Yes
13058,Employee_3058,42,Marketing,Male,16,82733,4,98.69,Yes
13059,Employee_3059,49,Marketing,Male,9,23222,4,96.42,No
13060,Employee_3060,42,Sales,Female,1,40187,4,93.03,No
13061,Employee_3061,23,Sales,Female,23,94688,4,84.02,No
13062,Employee_3062,30,Operations,Female,10,35781,3,87.61,No
13063,Employee_3063,41,HR,Male,23,116216,2,95.14,No
13064,Employee_3064,36,HR,Male,34,26004,1,86.32,No
13065,Employee_3065,32,IT,Female,22,72600,3,92.15,No
13066,Employee_3066,22,IT,Female,31,40515,1,93.72,No
13067,Employee_3067,44,Marketing,Female,22,95952,1,85.39,No
13068,Employee_3068,55,Marketing,Male,33,86688,5,86.09,No
13069,Employee_3069,50,Finance,Female,18,87708,2,75.94,No
13070,Employee_3070,50,Finance,Male,1,18185,3,77.34,No
13071,Employee_3071,55,HR,Female,1,105888,2,97.15,No
13072,Employee_3072,39,IT,Female,14,69476,4,95.21,No
13073,Employee_3073,28,HR,Female,20,111279,2,70.3,No
13074,Employee_3074,46,HR,Male,34,46212,1,96.08,Yes
13075,Employee_3075,27,IT,Male,4,107154,4,70.76,Yes
13076,Employee_3076,50,Finance,Male,26,89697,2,83.75,No
13077,Employee_3077,27,Operations,Male,23,63533,2,72.02,No
13078,Employee_3078,23,Operations,Male,6,98003,1,99.06,No
13079,Employee_3079,21,Operations,Male,5,102125,4,99.17,No
13080,Employee_3080,56,IT,Female,32,52630,1,88.33,Yes
13081,Employee_3081,45,Sales,Male,16,83606,2,81.77,Yes
13082,Employee_3082,57,Sales,Female,29,89099,3,85.36,No
13083,Employee_3083,21,Sales,Male,7,105790,3,92.87,Yes
13084,Employee_3084,35,Marketing,Female,6,31585,5,76.7,No
13085,Employee_3085,57,Finance,Female,5,110833,3,83.25,Yes
13086,Employee_3086,33,Finance,Male,3,64240,4,92.12,No
13087,Employee_3087,28,Marketing,Female,0,29772,5,81.86,No
13088,Employee_3088,25,HR,Male,14,94991,4,70.96,No
13089,Employee_3089,29,Operations,Male,30,86835,3,85.22,No
13090,Employee_3090,21,Sales,Male,24,90724,3,92.12,No
13091,Employee_3091,56,Operations,Male,32,105299,2,99.3,No
13092,Employee_3092,55,Sales,Female,34,113053,4,71.11,No
13093,Employee_3093,22,Operations,Male,4,102091,1,86.2,No
13094,Employee_3094,43,HR,Female,4,109859,2,83.5,Yes
13095,Employee_3095,29,Operations,Female,16,32938,4,77.27,No
13096,Employee_3096,54,Operations,Female,13,36983,5,89.13,No
13097,Employee_3097,34,IT,Male,28,27874,4,74.91,No
13098,Employee_3098,24,Operations,Female,7,105341,5,78.52,Yes
13099,Employee_3099,50,IT,Male,33,75896,5,93.45,No
13100,Employee_3100,51,Finance,Female,0,61209,3,83.81,No
13101,Employee_3101,58,Marketing,Male,28,47822,1,99.81,No
13102,Employee_3102,31,Operations,Male,28,35750,4,81.59,No
13103,Employee_3103,55,Finance,Male,4,117335,1,83.9,Yes
13104,Employee_3104,28,IT,Male,31,57083,5,79.01,No
13105,Employee_3105,23,Operations,Female,23,42946,3,77.09,Yes
13106,Employee_3106,34,Operations,Female,18,16552,1,97.67,No
13107,Employee_3107,33,HR,Male,11,110585,2,92.46,No
13108,Employee_3108,52,Finance,Female,0,88331,5,80,No
13109,Employee_3109,54,Sales,Male,6,20271,2,91,Yes
13110,Employee_3110,39,Sales,Male,16,95201,1,98.97,No
13111,Employee_3111,58,HR,Female,33,80651,1,72.22,No
13112,Employee_3112,36,IT,Male,6,116917,1,77.94,No
13113,Employee_3113,22,Sales,Male,16,43994,4,76.02,No
13114,Employee_3114,37,Sales,Male,2,42186,5,96.09,No
13115,Employee_3115,54,Marketing,Male,28,45267,5,75.38,No
13116,Employee_3116,36,Finance,Male,21,54140,5,79.24,No
13117,Employee_3117,58,IT,Female,28,39935,4,86.32,Yes
13118,Employee_3118,22,Operations,Female,4,46748,1,88.63,Yes
13119,Employee_3119,22,Finance,Female,29,105139,1,94.25,No
13120,Employee_3120,46,IT,Male,22,18837,2,82.22,No
13121,Employee_3121,33,Sales,Male,20,79875,4,86.03,No
13122,Employee_3122,51,Marketing,Male,25,116837,3,98.96,No
13123,Employee_3123,54,Finance,Male,20,77694,4,78.92,Yes
13124,Employee_3124,59,Sales,Male,19,24610,2,77.44,No
13125,Employee_3125,23,IT,Male,22,43615,2,91.32,No
13126,Employee_3126,28,Finance,Female,3,91644,2,93.13,No
13127,Employee_3127,43,Operations,Male,20,119135,1,82.44,No
13128,Employee_3128,34,Finance,Female,20,37347,3,76.39,No
13129,Employee_3129,47,Sales,Male,0,49062,2,93.37,Yes
13130,Employee_3130,49,Finance,Female,14,70122,5,90.11,No
13131,Employee_3131,59,Operations,Male,16,63431,1,96.29,No
13132,Employee_3132,59,Marketing,Female,13,88086,3,95.33,No
13133,Employee_3133,21,Marketing,Female,18,43205,5,76.16,No
13134,Employee_3134,37,Sales,Male,33,33459,3,94.97,No
13135,Employee_3135,50,IT,Male,5,38750,3,75.26,No
13136,Employee_3136,33,Sales,Female,5,42729,5,95.91,No
13137,Employee_3137,41,Marketing,Male,4,53585,4,93.11,No
13138,Employee_3138,39,HR,Male,6,98698,3,87.1,Yes
13139,Employee_3139,39,HR,Male,32,60635,4,89.27,No
13140,Employee_3140,45,Finance,Female,12,59854,3,73.12,No
13141,Employee_3141,42,Operations,Male,0,91226,5,71.2,Yes
13142,Employee_3142,51,Finance,Female,12,44104,3,79.92,No
13143,Employee_3143,37,HR,Female,26,97293,2,94.64,No
13144,Employee_3144,43,Marketing,Male,6,29770,2,83.97,Yes
13145,Employee_3145,52,Finance,Female,2,90993,3,76.7,No
13146,Employee_3146,30,Sales,Male,24,32957,5,95.04,Yes
13147,Employee_3147,30,Operations,Male,32,70178,5,76.86,No
13148,Employee_3148,56,Sales,Female,16,110155,1,94.46,No
13149,Employee_3149,28,Operations,Female,13,35828,5,83.59,No
13150,Employee_3150,40,Marketing,Female,22,32171,4,83.9,No
13151,Employee_3151,52,Finance,Female,23,114849,3,78.18,No
13152,Employee_3152,34,Operations,Female,28,76465,2,97.01,No
13153,Employee_3153,48,Sales,Male,26,28146,5,72.66,No
13154,Employee_3154,44,Finance,Female,22,61266,2,74.33,No
13155,Employee_3155,35,Finance,Male,30,60939,1,89.08,No
13156,Employee_3156,42,Sales,Male,16,29202,3,95.5,No
13157,Employee_3157,50,HR,Female,2,52142,5,72.86,No
13158,Employee_3158,24,Operations,Female,4,78828,2,92.01,No
13159,Employee_3159,33,Sales,Female,14,102367,5,92.28,No
13160,Employee_3160,43,Marketing,Female,5,74046,1,87.45,No
13161,Employee_3161,28,IT,Female,9,24849,2,84.6,No
13162,Employee_3162,38,Sales,Male,31,74272,2,79.63,No
13163,Employee_3163,32,Finance,Male,22,35439,3,80.54,No
13164,Employee_3164,51,Finance,Male,16,97526,3,90.23,No
13165,Employee_3165,34,Sales,Female,19,93872,2,71.96,Yes
13166,Employee_3166,54,IT,Female,14,50344,3,87.55,No
13167,Employee_3167,38,Sales,Male,21,103489,2,78.36,Yes
13168,Employee_3168,54,IT,Female,5,68276,4,84,Yes
13169,Employee_3169,31,IT,Female,3,20051,5,86.77,No
13170,Employee_3170,32,Marketing,Female,22,64474,4,96.57,Yes
13171,Employee_3171,35,Operations,Male,18,90604,4,87.37,Yes
13172,Employee_3172,51,Finance,Female,30,31967,5,76.81,No
13173,Employee_3173,49,Finance,Male,2,36773,2,72.38,No
13174,Employee_3174,46,IT,Female,27,111550,2,88.81,Yes
13175,Employee_3175,38,Finance,Female,2,89383,3,86.35,No
13176,Employee_3176,52,HR,Male,13,85417,1,90.15,No
13177,Employee_3177,42,IT,Female,17,56182,2,83.78,No
13178,Employee_3178,58,Finance,Female,26,78589,5,94.75,No
13179,Employee_3179,37,HR,Female,9,88235,1,97.61,Yes
13180,Employee_3180,43,Marketing,Male,14,39180,5,71.2,No
13181,Employee_3181,44,Finance,Female,18,79372,5,92.32,Yes
13182,Employee_3182,28,HR,Female,8,66372,5,71.05,No
13183,Employee_3183,26,Sales,Female,3,118427,1,83.35,No
13184,Employee_3184,25,Operations,Female,14,84086,4,83.85,No
13185,Employee_3185,49,Sales,Female,7,37163,5,90.89,No
13186,Employee_3186,48,HR,Male,0,78089,3,80.57,No
13187,Employee_3187,31,IT,Male,6,110211,2,94.63,No
13188,Employee_3188,21,IT,Female,30,47934,2,80.29,No
13189,Employee_3189,39,Finance,Female,17,70595,2,80.28,No
13190,Employee_3190,29,Sales,Male,11,41592,1,76.68,No
13191,Employee_3191,47,IT,Female,29,38039,3,90.52,Yes
13192,Employee_3192,54,IT,Female,32,79099,3,72.3,No
13193,Employee_3193,24,Sales,Female,6,104262,3,80.89,No
13194,Employee_3194,56,Marketing,Female,27,115510,3,78.01,Yes
13195,Employee_3195,38,IT,Female,2,49018,3,76.88,Yes
13196,Employee_3196,35,Operations,Female,5,68158,4,71.83,No
13197,Employee_3197,33,HR,Female,30,19558,3,75.71,No
13198,Employee_3198,39,Finance,Female,14,47174,3,83.39,Yes
13199,Employee_3199,26,IT,Male,6,110941,1,85.11,Yes
13200,Employee_3200,32,Operations,Male,29,57631,1,78.09,No
13201,Employee_3201,57,Operations,Female,26,82687,3,89.51,Yes
13202,Employee_3202,37,IT,Female,16,118381,4,80.07,No
13203,Employee_3203,43,Marketing,Female,17,30552,3,81.02,No
13204,Employee_3204,46,HR,Female,21,50065,3,93.48,No
13205,Employee_3205,49,Finance,Male,25,17614,3,86.56,No
13206,Employee_3206,53,IT,Male,26,49647,5,98.6,Yes
13207,Employee_3207,47,Finance,Male,23,72940,4,80.78,No
13208,Employee_3208,45,Sales,Male,7,15620,2,94.84,No
13209,Employee_3209,30,Operations,Female,20,38082,3,92.15,No
13210,Employee_3210,43,Operations,Female,28,36891,2,96.71,Yes
13211,Employee_3211,41,IT,Female,20,77395,4,98.7,No
13212,Employee_3212,41,IT,Male,2,65955,3,70.23,No
13213,Employee_3213,33,Sales,Female,30,47314,2,72.65,No
13214,Employee_3214,57,Marketing,Female,26,38500,2,90.23,No
13215,Employee_3215,53,IT,Male,26,68685,4,81.71,No
13216,Employee_3216,44,Operations,Male,8,79783,3,94.57,Yes
13217,Employee_3217,31,Finance,Male,32,115229,5,70.36,No
13218,Employee_3218,37,HR,Male,32,65189,4,94.21,No
13219,Employee_3219,24,Finance,Male,25,108554,5,74.06,Yes
13220,Employee_3220,45,Marketing,Female,27,34567,3,78.71,No
13221,Employee_3221,50,HR,Female,30,40978,2,99.07,No
13222,Employee_3222,29,Finance,Male,0,91089,4,71.55,No
13223,Employee_3223,41,Finance,Female,19,24630,4,80.47,Yes
13224,Employee_3224,40,Sales,Female,11,27003,4,72.54,No
13225,Employee_3225,39,Marketing,Female,16,56444,1,95.61,No
13226,Employee_3226,39,Operations,Female,14,101184,3,91.09,Yes
13227,Employee_3227,32,Sales,Male,33,46607,1,94.01,Yes
13228,Employee_3228,57,HR,Female,15,118202,4,85.82,No
13229,Employee_3229,37,Operations,Female,3,39821,4,80.73,Yes
13230,Employee_3230,57,Sales,Female,7,29601,5,70.07,Yes
13231,Employee_3231,59,Marketing,Male,33,60904,1,78.34,No
